user_id,failed_logins,login_hour,new_devices,downloads_per_day,external_shares,sensitive_file_access,privilege_requests,label
USER_02744,2,20,2,45,5,13,2,1
USER_02745,1,13,0,18,4,5,1,1
USER_02746,4,2,0,57,2,11,2,1
USER_02747,0,12,0,27,1,3,0,0
USER_02748,0,8,1,38,2,3,1,0
USER_02749,1,11,0,14,0,1,0,0
USER_02750,1,9,0,19,0,5,0,0
USER_02751,2,15,0,56,0,2,1,0
USER_02752,4,4,2,100,6,11,0,1
USER_02753,6,17,1,111,2,10,1,1
USER_02754,0,9,0,18,0,3,0,0
USER_02755,7,11,1,40,3,5,1,1
USER_02756,7,18,0,143,8,10,3,1
USER_02757,8,7,2,34,5,9,2,0
USER_02758,2,11,0,17,0,0,0,0
USER_02759,0,8,0,6,1,2,1,1
USER_02760,2,15,0,70,0,3,0,0
USER_02761,2,16,1,118,2,2,1,0
USER_02762,6,2,1,97,2,10,3,1
USER_02763,1,11,0,36,1,6,1,0
USER_02764,0,12,1,24,2,2,0,0
USER_02765,0,17,0,28,0,1,1,0
USER_02766,6,3,1,42,6,13,1,1
USER_02767,6,12,0,33,2,3,0,0
USER_02768,0,13,1,78,1,8,0,1
USER_02769,3,21,1,42,4,11,2,0
USER_02770,3,2,0,108,9,12,0,1
USER_02771,1,13,0,48,0,2,1,0
USER_02772,4,4,1,200,5,4,2,1
USER_02773,4,10,1,88,5,14,2,1
USER_02774,2,18,0,20,0,5,1,0
USER_02775,2,0,1,99,7,13,3,1
USER_02776,0,15,0,15,1,0,0,0
USER_02777,5,16,0,40,0,7,0,1
USER_02778,0,13,0,61,1,2,0,0
USER_02779,2,11,1,41,1,4,2,0
USER_02780,2,14,1,86,1,3,1,0
USER_02781,3,8,1,41,0,4,0,0
USER_02782,1,12,0,26,0,0,0,0
USER_02783,4,11,0,22,0,4,0,0
USER_02784,1,16,1,27,2,1,1,0
USER_02785,0,15,0,45,1,3,0,0
USER_02786,4,15,0,30,0,3,0,0
USER_02787,0,17,0,52,2,1,0,0
USER_02788,0,9,1,16,0,9,0,0
USER_02789,8,1,4,41,5,12,0,1
USER_02790,2,16,0,33,2,3,0,1
USER_02791,5,6,1,62,6,12,3,1
USER_02792,2,16,0,33,0,2,1,0
USER_02793,4,2,4,196,8,10,2,1
USER_02794,6,2,2,87,4,16,1,1
USER_02795,5,2,1,81,2,9,1,1
USER_02796,0,13,0,21,1,1,0,0
USER_02797,2,15,1,17,0,1,1,0
USER_02798,3,13,0,25,1,1,0,0
USER_02799,0,8,0,15,0,2,1,0
USER_02800,7,8,3,74,6,10,3,1
USER_02801,6,22,1,199,7,8,1,1
USER_02802,3,12,0,5,2,4,0,0
USER_02803,1,20,0,19,2,1,0,0
USER_02804,0,16,0,37,1,3,0,0
USER_02805,1,15,0,16,5,5,1,1
USER_02806,0,14,0,44,2,2,0,0
USER_02807,2,11,0,11,2,1,0,0
USER_02808,5,16,1,63,7,8,4,1
USER_02809,2,12,0,9,0,3,0,0
USER_02810,2,13,0,9,0,3,0,0
USER_02811,0,13,0,13,0,3,0,0
USER_02812,1,4,1,62,5,6,2,0
USER_02813,0,15,2,12,0,0,1,0
USER_02814,2,16,0,20,1,3,0,0
USER_02815,2,11,0,10,0,2,0,0
USER_02816,1,12,0,28,1,3,0,0
USER_02817,1,10,0,14,1,1,0,0
USER_02818,1,19,0,49,0,3,0,0
USER_02819,3,14,1,28,2,2,1,0
USER_02820,3,23,2,52,7,8,0,1
USER_02821,3,12,1,7,2,3,2,0
USER_02822,1,15,0,23,0,2,0,0
USER_02823,0,8,0,13,0,4,0,0
USER_02824,1,3,0,33,4,6,2,1
USER_02825,2,5,1,169,7,7,3,1
USER_02826,4,22,1,50,6,18,0,1
USER_02827,1,12,1,41,1,4,0,0
USER_02828,2,7,0,19,0,3,0,0
USER_02829,1,3,1,17,5,5,2,1
USER_02830,2,21,2,67,5,11,5,1
USER_02831,1,16,0,38,2,1,0,0
USER_02832,1,8,0,20,2,4,0,0
USER_02833,2,16,0,53,1,2,0,1
USER_02834,3,5,3,121,3,11,1,1
USER_02835,3,9,0,49,2,2,1,0
USER_02836,3,14,0,49,0,3,0,0
USER_02837,2,19,1,25,0,4,1,0
USER_02838,2,16,1,5,2,4,0,0
USER_02839,1,14,0,52,2,4,0,0
USER_02840,1,11,0,26,3,3,0,0
USER_02841,6,4,3,113,0,4,1,1
USER_02842,3,14,0,21,2,5,1,0
USER_02843,2,6,0,35,0,5,0,0
USER_02844,2,16,1,52,0,1,1,1
USER_02845,1,14,0,16,1,1,0,0
USER_02846,1,13,0,35,2,2,1,1
USER_02847,1,17,1,25,3,3,0,0
USER_02848,2,10,2,31,0,6,1,0
USER_02849,0,6,1,67,5,7,4,0
USER_02850,1,12,0,52,1,2,0,0
USER_02851,1,14,0,17,0,8,0,0
USER_02852,1,11,0,27,0,7,0,0
USER_02853,5,0,2,163,7,10,0,1
USER_02854,1,12,2,29,1,1,0,0
USER_02855,2,3,2,141,11,9,2,1
USER_02856,5,3,0,59,3,7,3,1
USER_02857,5,6,0,51,3,3,0,0
USER_02858,1,16,0,19,0,4,0,0
USER_02859,0,23,1,24,3,7,0,0
USER_02860,1,13,1,37,1,2,0,0
USER_02861,0,9,0,16,3,3,0,0
USER_02862,2,8,0,10,2,1,0,0
USER_02863,1,18,2,25,0,6,0,0
USER_02864,1,15,0,11,0,4,0,0
USER_02865,2,13,0,11,1,6,0,0
USER_02866,2,13,0,40,0,2,0,0
USER_02867,0,10,0,25,1,3,1,0
USER_02868,2,11,1,11,0,4,0,0
USER_02869,7,2,1,49,4,13,0,1
USER_02870,0,11,0,109,1,2,0,0
USER_02871,2,12,1,23,1,3,0,0
USER_02872,1,18,0,22,2,2,0,0
USER_02873,2,15,2,12,0,0,0,0
USER_02874,3,14,1,25,0,2,0,0
USER_02875,1,9,0,12,1,1,0,0
USER_02876,0,14,0,10,0,2,0,0
USER_02877,2,4,0,28,0,2,1,0
USER_02878,4,10,0,11,0,5,0,0
USER_02879,1,9,0,28,0,3,0,0
USER_02880,1,12,0,72,0,3,0,0
USER_02881,1,12,0,35,3,3,0,0
USER_02882,2,11,0,10,0,6,0,0
USER_02883,1,13,0,15,2,2,0,0
USER_02884,1,13,1,12,0,2,1,0
USER_02885,1,18,0,23,3,5,0,0
USER_02886,2,10,0,32,0,5,0,0
USER_02887,4,10,0,10,0,4,0,0
USER_02888,3,11,3,94,2,9,1,0
USER_02889,0,14,0,49,0,1,0,0
USER_02890,1,13,0,25,0,1,1,0
USER_02891,0,19,1,17,1,4,0,1
USER_02892,7,6,2,92,6,9,3,1
USER_02893,0,18,0,52,1,5,0,1
USER_02894,0,15,0,26,4,0,0,1
USER_02895,4,6,2,114,6,13,1,1
USER_02896,2,4,0,28,2,1,0,0
USER_02897,4,6,2,62,2,7,2,0
USER_02898,1,12,1,14,0,2,0,0
USER_02899,2,12,0,31,2,3,0,0
USER_02900,0,16,0,59,1,4,1,0
USER_02901,3,8,0,47,1,5,0,0
USER_02902,3,10,1,99,4,15,3,1
USER_02903,1,15,0,26,1,2,0,0
USER_02904,6,8,2,61,7,9,2,0
USER_02905,1,16,0,39,0,2,0,0
USER_02906,2,7,0,60,1,5,0,0
USER_02907,5,0,1,52,6,5,1,0
USER_02908,0,8,0,19,0,4,0,0
USER_02909,4,3,1,117,8,9,1,1
USER_02910,1,9,0,29,0,3,1,0
USER_02911,1,23,0,222,4,8,0,1
USER_02912,2,11,0,12,2,3,0,0
USER_02913,1,12,0,47,1,2,0,0
USER_02914,0,13,0,32,0,4,0,0
USER_02915,2,15,0,20,4,3,1,0
USER_02916,1,21,0,29,0,1,0,0
USER_02917,1,10,0,31,0,3,0,0
USER_02918,3,22,5,73,5,11,0,1
USER_02919,4,12,0,26,3,4,0,0
USER_02920,5,7,1,40,4,8,3,0
USER_02921,8,0,2,113,3,8,1,1
USER_02922,4,9,0,27,1,2,0,0
USER_02923,2,11,1,34,1,7,0,1
USER_02924,2,11,0,32,1,2,0,0
USER_02925,1,8,0,30,2,2,0,0
USER_02926,2,12,0,26,2,3,0,0
USER_02927,0,12,0,29,3,2,0,0
USER_02928,1,10,1,40,0,2,0,0
USER_02929,0,15,0,16,1,2,0,0
USER_02930,1,7,0,17,0,3,1,0
USER_02931,4,14,2,21,3,2,3,1
USER_02932,1,12,0,20,0,5,0,0
USER_02933,1,13,0,15,0,3,1,0
USER_02934,6,0,4,54,7,9,2,1
USER_02935,1,14,0,29,0,2,0,1
USER_02936,1,6,0,59,1,1,0,0
USER_02937,0,12,0,16,1,1,0,0
USER_02938,1,14,0,21,2,6,0,0
USER_02939,1,14,0,87,2,7,0,1
USER_02940,3,10,0,14,0,1,0,0
USER_02941,6,10,4,64,2,4,0,1
USER_02942,0,15,1,12,1,2,0,0
USER_02943,8,2,2,23,6,9,0,1
USER_02944,1,9,0,23,0,2,1,0
USER_02945,1,8,0,36,2,1,0,0
USER_02946,1,11,0,22,1,0,0,0
USER_02947,1,10,0,37,0,3,0,0
USER_02948,8,12,1,131,3,7,1,1
USER_02949,2,0,1,59,3,8,1,1
USER_02950,4,7,3,131,7,7,2,0
USER_02951,0,12,0,12,1,7,0,0
USER_02952,6,1,1,26,3,10,2,1
USER_02953,1,15,2,35,1,7,0,0
USER_02954,1,7,2,95,4,7,1,1
USER_02955,2,9,0,18,0,2,0,0
USER_02956,2,16,0,72,1,1,1,0
USER_02957,3,15,1,24,2,3,1,1
USER_02958,1,12,0,10,0,3,0,0
USER_02959,1,15,0,28,2,5,0,0
USER_02960,4,6,1,132,3,6,1,0
USER_02961,3,5,3,49,8,7,2,1
USER_02962,4,23,1,93,6,10,1,1
USER_02963,1,17,0,29,0,1,0,0
USER_02964,2,10,1,15,1,1,1,1
USER_02965,1,7,0,14,1,1,1,0
USER_02966,3,14,0,14,0,3,1,0
USER_02967,1,10,2,85,0,3,0,0
USER_02968,0,10,0,21,2,2,0,0
USER_02969,0,13,1,49,1,3,2,0
USER_02970,0,15,0,50,0,4,0,0
USER_02971,1,14,1,20,0,4,0,0
USER_02972,2,16,0,33,1,2,0,0
USER_02973,0,12,1,36,1,7,0,0
USER_02974,3,14,0,340,6,7,2,1
USER_02975,1,15,0,16,1,2,0,0
USER_02976,3,1,0,83,13,10,1,1
USER_02977,1,15,0,24,0,1,0,0
USER_02978,5,3,1,30,1,9,0,1
USER_02979,3,5,1,99,4,11,1,1
USER_02980,3,6,2,67,5,7,1,1
USER_02981,2,14,0,20,1,5,0,0
USER_02982,2,15,1,10,1,2,1,1
USER_02983,1,9,0,26,1,3,0,0
USER_02984,1,5,0,29,1,4,1,0
USER_02985,2,11,2,23,2,3,0,1
USER_02986,2,12,0,19,0,2,0,1
USER_02987,2,14,0,16,1,3,0,0
USER_02988,2,3,0,30,0,2,0,0
USER_02989,3,15,0,10,0,4,0,0
USER_02990,1,15,0,74,1,2,0,0
USER_02991,1,8,2,21,6,13,3,0
USER_02992,2,9,3,329,8,9,0,0
USER_02993,1,9,0,61,0,2,0,0
USER_02994,4,9,0,30,1,5,0,0
USER_02995,0,12,0,29,1,2,0,0
USER_02996,1,12,2,20,1,2,0,0
USER_02997,2,9,1,37,1,2,0,0
USER_02998,1,13,1,19,0,2,1,0
USER_02999,3,1,2,45,7,8,1,1
USER_03000,1,14,0,19,1,4,0,0
USER_03001,2,3,5,285,7,9,3,1
USER_03002,1,14,0,24,0,1,0,0
USER_03003,1,12,2,28,1,3,0,0
USER_03004,3,7,0,30,5,9,1,0
USER_03005,1,14,1,33,1,1,0,0
USER_03006,4,6,1,37,5,19,1,1
USER_03007,2,19,0,37,1,2,0,0
USER_03008,2,18,0,27,0,7,0,0
USER_03009,4,15,0,7,0,1,0,0
USER_03010,5,6,1,108,3,6,0,1
USER_03011,0,14,0,18,3,3,0,0
USER_03012,4,17,0,178,2,11,1,1
USER_03013,2,0,1,90,3,9,2,0
USER_03014,3,14,0,12,2,2,1,0
USER_03015,1,15,0,35,0,4,0,0
USER_03016,9,19,4,58,4,7,4,1
USER_03017,5,19,1,86,5,10,2,1
USER_03018,2,14,0,37,1,2,1,0
USER_03019,1,10,0,14,4,1,1,0
USER_03020,1,12,2,36,1,0,1,0
USER_03021,0,10,1,18,0,2,0,0
USER_03022,4,4,2,227,5,9,2,1
USER_03023,2,14,0,22,3,1,0,0
USER_03024,1,13,0,29,1,3,0,0
USER_03025,4,7,0,48,0,1,0,0
USER_03026,1,11,1,20,4,3,0,0
USER_03027,0,11,0,13,2,2,0,0
USER_03028,6,16,4,126,2,7,2,0
USER_03029,3,11,2,23,3,1,1,1
USER_03030,1,12,0,17,0,8,0,0
USER_03031,8,7,0,182,6,12,1,1
USER_03032,2,16,0,46,1,2,0,0
USER_03033,0,9,0,22,1,4,0,0
USER_03034,2,10,0,134,2,2,0,0
USER_03035,4,6,0,41,4,9,3,1
USER_03036,2,4,4,65,6,8,3,1
USER_03037,2,13,0,33,1,3,2,0
USER_03038,0,14,2,9,1,3,0,0
USER_03039,1,16,0,26,1,4,0,0
USER_03040,2,4,0,10,1,2,0,0
USER_03041,0,16,0,16,0,3,1,0
USER_03042,8,23,1,34,6,9,3,1
USER_03043,5,1,2,116,5,11,0,1
USER_03044,2,14,0,124,0,2,0,0
USER_03045,4,14,0,78,6,8,4,1
USER_03046,4,23,2,195,3,9,2,1
USER_03047,1,2,0,13,3,7,1,1
USER_03048,2,8,0,30,1,1,0,0
USER_03049,4,4,0,65,5,7,0,1
USER_03050,0,9,0,89,2,5,0,0
USER_03051,2,22,0,117,5,10,2,1
USER_03052,4,19,0,32,2,0,0,0
USER_03053,5,16,1,19,1,3,1,0
USER_03054,4,0,3,28,3,11,6,1
USER_03055,0,14,0,72,0,4,0,0
USER_03056,6,8,0,22,1,4,0,0
USER_03057,0,17,0,29,2,5,1,0
USER_03058,1,14,0,12,0,0,0,0
USER_03059,2,15,0,52,1,2,1,0
USER_03060,1,16,0,27,1,6,0,0
USER_03061,1,15,0,32,1,4,0,0
USER_03062,2,14,0,14,0,2,3,0
USER_03063,1,10,0,12,0,0,0,0
USER_03064,2,10,1,136,6,10,2,1
USER_03065,0,9,1,35,2,3,1,0
USER_03066,1,3,1,32,1,0,0,0
USER_03067,1,11,1,28,1,5,0,0
USER_03068,2,15,0,11,1,7,0,1
USER_03069,6,6,2,147,2,16,3,0
USER_03070,1,10,1,25,0,1,1,0
USER_03071,2,12,0,5,1,4,0,1
USER_03072,8,7,1,803,5,8,1,1
USER_03073,4,10,0,416,10,11,3,1
USER_03074,6,23,1,297,4,5,0,0
USER_03075,7,2,4,111,7,5,3,1
USER_03076,10,17,1,41,8,16,1,1
USER_03077,4,15,1,40,1,4,1,1
USER_03078,3,7,0,16,0,4,0,0
USER_03079,1,14,1,71,0,1,1,0
USER_03080,0,16,1,36,0,4,0,0
USER_03081,2,8,0,28,0,6,0,0
USER_03082,0,11,0,57,1,5,0,1
USER_03083,5,10,1,45,0,0,0,0
USER_03084,5,4,2,49,2,6,3,1
USER_03085,7,20,1,30,9,6,2,0
USER_03086,2,16,0,31,0,5,0,0
USER_03087,1,14,0,27,0,5,1,0
USER_03088,1,16,0,25,1,1,1,0
USER_03089,0,15,0,38,2,1,0,0
USER_03090,3,0,0,45,6,4,0,1
USER_03091,4,4,1,37,1,11,2,1
USER_03092,3,6,1,213,2,9,2,1
USER_03093,2,7,2,52,4,10,3,1
USER_03094,5,23,0,25,1,11,3,0
USER_03095,0,12,0,28,1,4,1,0
USER_03096,1,17,0,7,0,0,0,0
USER_03097,4,10,0,55,0,1,1,0
USER_03098,1,16,1,28,0,2,0,0
USER_03099,1,8,0,20,1,2,1,0
USER_03100,2,14,0,33,1,2,0,1
USER_03101,10,2,1,96,4,9,1,1
USER_03102,0,8,0,12,2,3,0,0
USER_03103,3,0,4,42,7,11,0,1
USER_03104,3,20,2,61,2,7,0,0
USER_03105,1,16,0,15,1,5,0,0
USER_03106,1,12,1,17,3,2,1,1
USER_03107,2,13,0,21,1,4,0,0
USER_03108,1,13,0,44,1,0,0,0
USER_03109,1,15,0,46,1,4,0,0
USER_03110,7,2,0,74,6,8,0,1
USER_03111,0,17,0,55,0,1,1,0
USER_03112,1,20,0,64,1,6,0,0
USER_03113,5,2,1,30,4,7,2,0
USER_03114,0,19,1,13,1,2,0,0
USER_03115,1,11,1,40,1,2,1,0
USER_03116,1,11,0,39,0,4,0,0
USER_03117,1,16,0,30,1,1,0,0
USER_03118,1,9,0,17,1,2,0,0
USER_03119,3,15,0,40,1,4,1,0
USER_03120,0,15,1,75,1,9,0,1
USER_03121,3,13,0,64,2,1,0,0
USER_03122,1,13,0,61,2,2,1,0
USER_03123,1,11,1,27,4,0,2,1
USER_03124,1,16,0,6,0,3,0,0
USER_03125,4,12,1,26,2,5,0,0
USER_03126,3,17,0,18,0,4,0,0
USER_03127,1,17,0,98,2,3,0,0
USER_03128,1,8,2,27,1,3,1,0
USER_03129,2,8,2,21,3,0,0,0
USER_03130,4,0,1,192,5,10,0,1
USER_03131,1,10,0,35,0,2,0,0
USER_03132,1,23,0,54,8,8,2,0
USER_03133,1,10,0,25,2,6,0,1
USER_03134,2,20,0,47,3,4,0,0
USER_03135,9,7,2,106,5,4,1,1
USER_03136,5,5,1,240,2,13,2,1
USER_03137,8,7,3,53,6,10,1,1
USER_03138,3,11,0,49,1,2,0,0
USER_03139,8,3,0,57,8,9,2,0
USER_03140,2,15,0,16,0,0,0,0
USER_03141,1,13,0,29,1,4,0,0
USER_03142,1,11,0,17,3,5,1,0
USER_03143,3,5,1,20,6,12,2,1
USER_03144,3,9,0,31,1,3,1,0
USER_03145,5,8,1,32,3,10,0,1
USER_03146,0,19,0,17,1,2,0,0
USER_03147,5,0,0,110,7,10,1,1
USER_03148,6,15,0,30,1,13,2,1
USER_03149,2,17,3,34,5,14,0,1
USER_03150,0,10,1,11,0,4,0,0
USER_03151,1,16,0,76,2,2,0,0
USER_03152,1,9,0,18,0,1,0,0
USER_03153,1,12,0,15,1,0,1,0
USER_03154,0,10,1,13,0,2,0,0
USER_03155,1,18,0,13,1,0,0,0
USER_03156,3,11,1,39,1,0,1,0
USER_03157,0,9,0,19,2,2,1,0
USER_03158,2,12,0,10,0,0,0,0
USER_03159,5,6,1,59,5,7,1,1
USER_03160,2,17,0,29,2,2,0,0
USER_03161,4,4,4,45,6,8,0,1
USER_03162,3,4,1,60,5,9,1,1
USER_03163,1,9,1,6,1,5,0,0
USER_03164,5,21,2,83,6,8,1,0
USER_03165,1,16,0,79,0,3,0,0
USER_03166,2,15,0,6,0,2,1,0
USER_03167,1,16,0,12,1,5,0,0
USER_03168,1,14,0,28,0,2,0,0
USER_03169,1,13,1,103,1,1,1,0
USER_03170,3,9,0,19,2,8,0,0
USER_03171,4,8,2,150,6,11,1,1
USER_03172,1,16,1,52,0,2,0,0
USER_03173,4,21,3,25,5,5,1,1
USER_03174,7,22,1,240,7,6,1,0
USER_03175,1,11,0,14,0,2,1,0
USER_03176,2,19,0,38,0,1,0,0
USER_03177,8,21,0,72,4,6,3,1
USER_03178,0,15,0,16,1,1,0,0
USER_03179,0,23,0,23,0,3,0,1
USER_03180,2,11,0,19,2,5,1,0
USER_03181,5,2,3,28,1,8,1,1
USER_03182,3,8,0,19,0,3,0,0
USER_03183,2,12,0,38,0,4,0,0
USER_03184,4,15,1,26,1,5,0,0
USER_03185,3,11,0,30,1,3,0,0
USER_03186,3,13,0,23,1,3,0,0
USER_03187,7,4,1,134,2,7,4,1
USER_03188,4,9,2,80,6,13,1,1
USER_03189,6,5,0,25,1,2,0,1
USER_03190,5,21,0,20,3,1,0,0
USER_03191,0,9,0,38,1,3,0,0
USER_03192,1,10,0,22,0,6,0,0
USER_03193,1,7,1,34,0,1,0,0
USER_03194,0,9,1,31,1,2,1,0
USER_03195,1,13,0,64,1,4,0,0
USER_03196,0,16,1,12,1,1,1,0
USER_03197,0,11,0,25,0,3,0,0
USER_03198,3,13,2,31,0,3,0,0
USER_03199,0,14,0,40,0,2,0,0
USER_03200,3,5,2,36,9,11,1,1
USER_03201,5,5,1,129,6,10,1,1
USER_03202,5,3,0,58,6,9,4,1
USER_03203,1,9,0,109,5,13,1,1
USER_03204,0,10,0,65,0,4,0,1
USER_03205,6,5,1,36,5,14,1,1
USER_03206,4,14,0,19,0,4,0,0
USER_03207,4,15,0,46,1,5,0,0
USER_03208,2,9,1,23,1,4,0,0
USER_03209,2,15,0,10,1,5,1,0
USER_03210,1,14,0,36,0,2,0,0
USER_03211,3,11,0,15,4,3,0,0
USER_03212,4,3,2,24,4,8,3,1
USER_03213,2,21,4,41,6,8,3,1
USER_03214,1,14,0,54,0,2,1,0
USER_03215,0,13,0,34,1,3,2,0
USER_03216,4,5,3,130,2,9,2,1
USER_03217,3,21,0,23,4,2,0,0
USER_03218,0,9,1,49,0,1,0,0
USER_03219,0,11,0,47,0,4,0,0
USER_03220,0,16,0,45,2,4,0,0
USER_03221,4,13,0,41,1,2,0,0
USER_03222,5,19,1,84,6,12,2,1
USER_03223,4,20,3,81,3,6,2,0
USER_03224,2,8,0,38,0,5,0,0
USER_03225,3,14,0,5,4,5,0,0
USER_03226,2,5,2,40,6,6,0,1
USER_03227,1,19,0,23,0,5,0,0
USER_03228,6,9,0,29,1,0,0,0
USER_03229,1,11,1,21,1,2,1,0
USER_03230,1,13,1,39,0,3,0,0
USER_03231,2,11,0,31,3,2,0,0
USER_03232,1,10,0,23,0,3,0,0
USER_03233,0,13,0,8,0,3,1,0
USER_03234,1,20,0,69,1,2,0,0
USER_03235,2,11,0,22,1,3,0,0
USER_03236,1,7,0,13,0,1,1,0
USER_03237,4,5,2,159,5,10,1,1
USER_03238,1,12,0,49,1,4,0,0
USER_03239,2,9,2,18,3,1,0,0
USER_03240,3,15,0,11,1,1,0,0
USER_03241,7,0,2,65,9,12,2,1
USER_03242,1,10,1,57,1,0,0,0
USER_03243,2,23,1,126,5,10,0,1
USER_03244,1,16,0,22,1,4,1,0
USER_03245,0,10,0,54,1,5,0,0
USER_03246,2,14,0,8,0,1,1,0
USER_03247,2,12,0,13,1,4,0,0
USER_03248,2,3,1,141,7,8,2,1
USER_03249,2,6,2,234,7,12,1,1
USER_03250,2,17,1,32,0,1,1,0
USER_03251,0,16,0,299,6,8,1,0
USER_03252,1,6,1,34,0,2,0,1
USER_03253,2,12,0,21,2,4,0,0
USER_03254,1,13,0,31,3,2,0,0
USER_03255,5,12,0,13,1,3,0,1
USER_03256,4,10,4,71,5,10,1,0
USER_03257,1,15,0,17,0,3,0,0
USER_03258,2,6,1,24,1,2,0,0
USER_03259,5,12,1,19,2,4,0,0
USER_03260,1,13,0,11,1,5,0,1
USER_03261,7,10,0,13,1,2,1,1
USER_03262,1,15,0,17,0,4,0,0
USER_03263,0,15,0,85,1,2,0,0
USER_03264,3,14,1,45,1,2,0,0
USER_03265,1,16,0,26,0,2,0,0
USER_03266,2,18,0,23,1,0,0,0
USER_03267,1,16,0,50,0,1,1,0
USER_03268,5,13,1,72,4,10,2,0
USER_03269,7,0,1,994,6,8,0,1
USER_03270,1,11,0,12,1,3,0,0
USER_03271,2,5,2,62,5,16,0,1
USER_03272,0,14,0,18,3,7,1,0
USER_03273,1,10,0,15,0,4,0,0
USER_03274,6,2,0,53,3,5,0,1
USER_03275,3,3,1,106,5,10,2,0
USER_03276,7,0,4,61,11,16,1,1
USER_03277,3,12,1,14,0,2,0,0
USER_03278,0,8,1,21,2,0,0,0
USER_03279,0,15,0,39,0,3,0,0
USER_03280,1,11,0,38,0,3,0,0
USER_03281,1,5,1,20,0,2,0,1
USER_03282,2,16,0,8,0,4,0,0
USER_03283,1,8,0,27,1,3,1,0
USER_03284,2,10,0,33,1,3,0,0
USER_03285,3,13,0,29,1,1,0,0
USER_03286,1,13,0,60,0,6,0,1
USER_03287,1,11,0,68,2,2,0,0
USER_03288,2,14,0,62,1,1,0,0
USER_03289,3,16,0,15,0,4,0,0
USER_03290,1,10,0,29,1,3,0,0
USER_03291,1,13,1,17,0,2,0,0
USER_03292,1,13,2,153,6,5,1,0
USER_03293,0,17,1,33,1,1,0,0
USER_03294,4,14,0,14,0,3,0,0
USER_03295,1,7,1,28,2,1,1,0
USER_03296,2,0,2,79,3,7,2,1
USER_03297,3,1,0,89,3,9,0,1
USER_03298,1,14,0,18,0,2,0,0
USER_03299,4,13,1,19,0,3,0,0
USER_03300,2,14,0,24,3,2,0,0
USER_03301,4,16,2,206,7,14,4,1
USER_03302,1,16,0,14,2,3,0,0
USER_03303,1,12,0,30,2,1,0,0
USER_03304,2,2,0,154,8,8,1,1
USER_03305,5,22,1,296,0,9,1,1
USER_03306,1,12,1,30,0,3,1,0
USER_03307,1,11,1,42,0,3,0,0
USER_03308,2,9,3,83,0,2,0,0
USER_03309,2,11,0,11,0,8,0,1
USER_03310,1,16,0,51,1,6,0,0
USER_03311,2,6,0,51,6,12,0,1
USER_03312,6,2,1,610,1,7,1,1
USER_03313,2,7,1,12,1,3,1,0
USER_03314,1,7,0,33,0,5,0,0
USER_03315,0,14,1,16,1,1,0,0
USER_03316,3,8,0,25,2,5,0,0
USER_03317,6,10,2,71,4,10,0,1
USER_03318,1,15,0,17,0,5,0,0
USER_03319,1,14,1,15,1,2,0,0
USER_03320,0,12,0,75,0,7,0,1
USER_03321,0,18,1,14,1,2,0,0
USER_03322,1,11,0,42,3,1,0,0
USER_03323,4,3,1,27,8,13,3,1
USER_03324,5,23,1,261,5,16,1,1
USER_03325,2,12,0,29,2,4,0,0
USER_03326,4,18,1,138,2,7,0,1
USER_03327,1,15,0,14,2,1,0,0
USER_03328,1,2,0,182,5,11,0,1
USER_03329,1,9,0,72,4,1,0,0
USER_03330,3,16,2,24,1,3,0,0
USER_03331,2,0,2,124,2,8,1,1
USER_03332,2,9,0,30,0,1,0,0
USER_03333,2,14,0,26,2,1,0,0
USER_03334,1,16,1,38,1,1,0,0
USER_03335,2,16,1,16,1,3,0,0
USER_03336,1,7,0,52,1,3,0,0
USER_03337,0,12,0,20,0,6,1,0
USER_03338,11,19,2,75,3,10,0,0
USER_03339,0,11,1,23,1,2,0,0
USER_03340,2,7,0,16,2,1,0,0
USER_03341,1,18,0,12,2,1,0,0
USER_03342,4,6,1,96,3,7,1,0
USER_03343,0,9,1,22,1,2,1,0
USER_03344,2,14,0,47,0,2,1,0
USER_03345,2,12,1,17,2,2,0,0
USER_03346,2,16,0,46,2,5,0,0
USER_03347,3,0,1,260,5,4,0,1
USER_03348,0,11,0,17,0,2,1,0
USER_03349,6,9,2,35,3,13,1,1
USER_03350,1,15,0,35,4,4,0,0
USER_03351,3,9,1,26,0,2,0,0
USER_03352,0,8,0,10,3,5,0,0
USER_03353,1,15,0,39,1,3,0,0
USER_03354,3,14,0,18,1,2,0,0
USER_03355,2,13,0,33,0,4,0,0
USER_03356,2,13,0,20,1,2,0,0
USER_03357,0,13,0,21,1,6,0,0
USER_03358,0,18,0,19,0,1,0,0
USER_03359,2,14,0,76,0,2,0,0
USER_03360,0,12,0,18,1,2,0,0
USER_03361,4,9,0,13,1,3,0,0
USER_03362,0,12,1,33,1,3,0,1
USER_03363,1,15,1,8,1,4,0,0
USER_03364,2,16,0,14,1,1,1,0
USER_03365,1,8,0,57,4,4,0,0
USER_03366,2,16,0,21,2,3,0,0
USER_03367,0,13,1,19,2,2,0,1
USER_03368,4,21,1,83,1,2,1,0
USER_03369,2,17,1,25,0,1,0,0
USER_03370,2,12,0,16,2,7,0,0
USER_03371,2,7,1,42,5,12,0,0
USER_03372,0,9,0,19,1,2,0,0
USER_03373,10,23,1,52,4,6,6,1
USER_03374,0,19,0,22,1,4,0,0
USER_03375,2,12,0,9,1,5,0,0
USER_03376,1,14,1,37,2,0,0,0
USER_03377,1,12,0,89,2,1,2,0
